Name	Set	ImageFile	Cost	Element	Power	FirstCategory	SecondCategory	Type	Job	Effect	
Sophie	From_Nightmares	9-045H_eg.jpg	4	WIND	7000	M	null	Forward	Freelancer	"[[i]]Warp 1 --[[/]] {WIND}[[br]]   When Sophie enters the field, select up to the same number of the 3 following actions as the Forwards you control other than Sophie.[[br]]   ""Choose 1 Monster. Break it.""[[br]]   ""Activate all the Backups you control.""[[br]]   ""Until the end of the turn, Sophie gains +2000 power and Haste."""
Buddy	From_Nightmares	9-046C_eg.jpg	4	WIND	0	X	null	Backup	Gullwings	"When Buddy enters the field, you may search for 1 [[i]]Category X[[/]] Backup and add it to your hand."
Gramps	From_Nightmares	9-047C_eg.jpg	2	WIND	0	F	null	Backup	Elderly Man	"[[i]]Damage 5 --[[/]] [[ex]]EX BURST[[/]] When Gramps enters the field, choose 1 Forward of cost 4 or more. Break it."
Bartz	From_Nightmares	9-048C_eg.jpg	2	WIND	5000	F	V	Forward	Wanderer	"{TAP}, put Bartz at the bottom of its owner's deck: Draw 2 cards."
Makki-Chebukki	From_Nightmares	9-049R_eg.jpg	3	WIND	6000	X	null	Forward	Ranger	{TAP}: Your opponent puts the top card of their deck into the Break Zone. You can only use this ability once per turn.
Matoya	From_Nightmares	9-050C_eg.jpg	3	WIND	7000	F	null	Forward	Dancer	"When Matoya enters the field, choose 1 Forward. Its power becomes 4000 until the end of the turn.[[br]]   {WIND}{WIND}{1}, put Matoya into the Break Zone: Deal 4000 damage to all the Forwards opponent controls."
Rikku	From_Nightmares	9-051C_eg.jpg	2	WIND	0	T	X	Backup	Gullwings	"While paying the cost to cast a [[i]]Category X[[/]] card, if Rikku is on the field, Rikku can produce CP of any Element."
Undead Princess	From_Nightmares	9-052C_eg.jpg	1	EARTH	2000	F	null	Forward	Undead	Put Undead Princess into the Break Zone: Choose 1 Forward. It gains +4000 power until the end of the turn.[[br]]   Remove Undead Princess in the Break Zone from the game: Choose 1 Earth Forward. It gains +2000 power until the end of the turn. You can only use this ability during your Main Phase and if Undead Princess is in the Break Zone.[[br]]
Vanille	From_Nightmares	9-053C_eg.jpg	2	EARTH	0	T	XIII	Backup	Saboteur/L'Cie	"When Vanille enters the field, choose 1 card in your opponent's Break Zone. Remove it from the game.[[br]]   {TAP}: Choose 1 Summon. If your opponent doesn't pay {2}, cancel its effect."
Vincent	From_Nightmares	9-054C_eg.jpg	2	EARTH	0	T	VII	Backup	Gunslinger	"When Vincent enters the field, choose 1 Forward. Deal it 5000 damage.[[br]]   [[i]]Damage 3 --[[/]] {TAP}, put Vincent into the Break Zone: Choose 1 Forward. Deal it 7000 damage."
Eiko	From_Nightmares	9-055R_eg.jpg	2	EARTH	5000	T	IX	Forward	Summoner	Dull 3 active [[i]]Job Summoner[[/]]: Cast 1 Summon of cost 7 or less from your hand without paying its cost.
Graff	From_Nightmares	9-056C_eg.jpg	5	EARTH	9000	M	null	Forward	Épéiste	"When Graff enters the field, choose 1 Forward. If the cost to cast Graff was only paid with Earth CP, break it."
Kefka	From_Nightmares	9-057L_eg.jpg	5	EARTH	9000	V	null	Forward	Mage	"If your opponent controls 3 or more Forwards, the cost required to cast Kefka is reduced by 5.[[br]]   Brave[[br]]   When Kefka is put from the field into the Break Zone, choose 1 Summon of cost 4 or less in your Break Zone. You may cast it without paying the cost. If you cast it, remove that Summon from the game after use instead of putting it in the Break Zone."
Jenova SYNTHESIS	From_Nightmares	9-058R_eg.jpg	5	EARTH	9000	M	VII	Forward	Jenova	"When Jenova SYNTHESIS enters the field, deal 4000 damage to all the Forwards opponent controls. If you control 5 or more Earth Backups, deal 8000 damage to all the Forwards opponent controls instead."
Aster Protoflorian	From_Nightmares	9-059R_eg.jpg	3	EARTH	0	X	null	Monster	Annihilator	"When Aster Protoflorian enters the field, you may pay {EARTH}{EARTH}. When you do so, choose 1 Forward. Break it.[[br]]   When Aster Protoflorian enters the field, you may pay {EARTH}{EARTH}. When you do so, choose 1 Backup. Break it."
Animist	From_Nightmares	9-060C_eg.jpg	2	EARTH	0	F	null	Backup	Standard Unit	"{1}{TAP}, put Animist into the Break Zone: Search for 1 Monster of cost 2 or less and play it onto the field.[[br]]   [[i]]Damage 3 --[[/]] When Animist enters the field, you may search for 1 Monster of cost 4 or less and add it to your hand."
Doga	From_Nightmares	9-061H_eg.jpg	2	EARTH	5000	I	null	Forward	Magus	"When Doga enters the field, you may discard 1 Summon. When you do so, gain {C}{C}.[[br]]   {FIRE}{C}{TAP}: Deal 7000 damage to all the Forwards opponent controls.[[br]]   {LIGHTNING}{C}{TAP}: Choose 1 Forward. Break it."
Nacht	From_Nightmares	9-062R_eg.jpg	6	EARTH	9000	F	null	Forward	Warrior of Darkness	"If a Forward has entered your field due to Warp this turn, the cost required to cast Nacht is reduced by 5.[[br]]   [[ex]]EX BURST[[/]] When Nacht enters the field, choose 1 Forward you control and 1 Forward opponent controls. Each Forward deals damage equal to its power to the other."
Barret	From_Nightmares	9-063H_eg.jpg	4	EARTH	8000	V	null	Forward	Warrior	"When you cast a Multi-Element card, deal 4000 damage to all the Forwards opponent controls.[[br]]   When Barret is put from the field into the Break Zone, choose 1 Forward other than [[i]]Card Name Barret[[/]] in your Break Zone. Add it to your hand."
Fenrir	From_Nightmares	9-064R_eg.jpg	3	EARTH	0	F	null	Summon		"If an Earth Forward has entered your field this turn, the cost required to cast Fenrir is reduced by 3.[[br]]   Select 1 of the 2 following actions.[[br]]   ""Choose 1 Multi-Element Forward. Break it.""[[br]]   ""Choose 1 Light Forward or Dark Forward. Break it."""
The Deathlord	From_Nightmares	9-065C_eg.jpg	2	EARTH	0	P	FFL	Backup	Deathlord	"{EARTH}{EARTH}{1}{TAP}, put The Deathlord into the Break Zone: Choose up to 2 Characters in your Break Zone. Add them to your hand. The Deathlord deals you 1 point of damage."
Behemoth	From_Nightmares	9-066C_eg.jpg	1	EARTH	7000	I	null	Monster	Behemoth	"When Behemoth enters the field, you may pay {EARTH}. When you do so, choose 1 Forward. It cannot attack or block until the end of the next turn.[[br]]   {EARTH}: Until the end of the turn, Behemoth also becomes a Forward with 7000 power. You can only use this ability once per turn."
Monk	From_Nightmares	9-067C_eg.jpg	4	EARTH	8000	I	null	Forward	Standard Unit	"When Monk enters the field, all the Forwards you control gain +2000 power until the end of the turn.[[br]]   When Monk enters the field, choose 1 Forward opponent controls. If the cost to cast Monk was paid with CP of 3 or more different Elements, Monk and the chosen Forward deal damage equal to their respective power to the other."
Rydia	From_Nightmares	9-068R_eg.jpg	5	EARTH	0	I	null	Backup	Summoner	"When Rydia enters the field, you may search for up to 1 [[i]]Job Summoner[[/]] and up to 1 Summon that don't share Elements, and add them to your hand."
Emperor (FFL)	From_Nightmares	9-069R_eg.jpg	5	LIGHTNING	9000	F	null	Forward	Emperor	"[[s]]Black Box[[/]] {S}{TAP}: Reveal the top card of your deck. If it is a Forward, deal 8000 damage to all the Forwards opponent controls. If it is a Backup, dull and Freeze all the Characters opponent controls. If it is a Summon or Monster, draw 4 cards."
Edge	From_Nightmares	9-070C_eg.jpg	2	LIGHTNING	4000	T	IV	Forward	Ninja	"When Edge enters the field, place 3 Shuriken Counters on Edge.[[br]]   {TAP}, remove 1 Shuriken Counter from Edge: Choose 1 Forward. Deal it 5000 damage."
Elgo	From_Nightmares	9-071C_eg.jpg	4	LIGHTNING	0	F	null	Backup	Red Mage	"[[ex]]EX BURST [[/]]When Elgo enters the field, choose 1 Multi-Element card in your Break Zone. Add it to your hand."
Eald'narche	From_Nightmares	9-072C_eg.jpg	5	LIGHTNING	9000	T	XI	Forward	Descendant of the Zilart	"When Eald'narche enters the field, you may discard 1 card. When you do so, choose 1 Forward. Break it."
Kain	From_Nightmares	9-073C_eg.jpg	2	LIGHTNING	0	T	IV	Backup	Dragoon	"Back Attack[[br]]   When Kain enters the field, choose 1 Forward. It gains First Strike until the end of the turn."
Scholar	From_Nightmares	9-074C_eg.jpg	2	LIGHTNING	0	X	null	Backup	Standard Unit	"{TAP}, put Scholar into the Break Zone: Choose 1 damaged Forward. Deal it 8000 damage.[[br]]   [[i]]Damage 3 --[[/]] When Scholar enters the field, choose 1 Forward of cost 3 or less opponent controls. Break it."
Chimera	From_Nightmares	9-075C_eg.jpg	1	LIGHTNING	8000	I	null	Monster	Chimera	"When Chimera enters the field, choose 1 Character of cost 3 or less you control. Break it.[[br]]   {0}: Until the end of the turn, Chimera also becomes a Forward with 8000 power. You can only use this ability once per turn."
Kuja	From_Nightmares	9-076R_eg.jpg	2	LIGHTNING	0	D	IX	Backup	Genome	"[[ex]]EX BURST[[/]] When Kuja enters the field, choose 1 Forward of cost 2 or less. Break it.[[br]]   {TAP}, put Kuja into the Break Zone: Choose 1 Forward. Dull it."
Golbez	From_Nightmares	9-077L_eg.jpg	4	LIGHTNING	8000	I	null	Forward	Warlock	"[[i]]Warp 4 --[[/]] {LIGHTNING}{2}[[br]]   When a Warp Counter is removed from Golbez, you may play 1 [[i]]Job Archfiend[[/]] from your hand onto the field. When you do so, draw 1 card. This effect will trigger only if Golbez is removed from the game.[[br]]   All the [[i]]Job Archfiend[[/]] Forwards you control gain +3000 power."
Jinnai	From_Nightmares	9-078C_eg.jpg	3	LIGHTNING	7000	F	null	Forward	Ninja	{TAP}: Choose 1 Forward. Dull it.[[br]]   {4}: Activate Jinnai.
Moebius	From_Nightmares	9-079H_eg.jpg	3	LIGHTNING	6000	V	null	Forward	Dream Stooge	"If you control 3 or more [[i]]Job Dream Stooge[[/]], the [[i]]Job[[/]] [[i]]Dream Stooge[[/]] Forwards you control gain +2000 power.[[br]]   When Moebius enters the field, choose 1 [[i]]Card Name Curlax[[/]] or [[i]]Card Name Laragorn[[/]] in your Break Zone. Add it to your hand."
Vivi	From_Nightmares	9-080R_eg.jpg	1	LIGHTNING	3000	P	IX	Forward	Black Mage	"When Vivi enters the field, you may reveal any number of Lightning cards from your hand. When you do so, choose 1 Forward. Deal it 2000 damage for each card you revealed."
Behemoth	From_Nightmares	9-081R_eg.jpg	5	LIGHTNING	0	T	null	Monster	Behemoth	"When Behemoth enters the field, choose 1 Forward of cost 5 or less. Break it.[[br]]   At the beginning of the Attack Phase during each of your turns, choose 1 Forward opponent controls. Dull it."
Lightning	From_Nightmares	9-082H_eg.jpg	5	LIGHTNING	9000	X	null	Forward	Ravager/L'Cie	"Haste[[br]]   When Lightning is put from the field into the Break Zone, you may play 1 [[i]]Category XIII[[/]] Forward of cost 6 or less from your hand onto the field.[[br]]   Discard 1 [[i]]Card Name Odin[[/]]: Choose 1 Forward opponent controls. Break it and Lightning."
Ramuh	From_Nightmares	9-083R_eg.jpg	3	LIGHTNING	0	I	null	Summon		"If a Lightning Forward has entered your field this turn, the cost required to cast Ramuh is reduced by 3.[[br]]   Choose 1 Forward of cost 3 or less. Deal it 8000 damage."
Ricard	From_Nightmares	9-084R_eg.jpg	3	LIGHTNING	0	I	null	Backup	Dragoon	"When Ricard enters the field, reveal the top 5 cards of your deck. Add 1 Lightning card among them to your hand and return the other cards to the bottom of your deck in any order.[[br]]   {TAP}, put Ricard into the Break Zone: Choose 1 Forward. It gains First Strike until the end of the turn."
Dragoon	From_Nightmares	9-085C_eg.jpg	4	LIGHTNING	8000	I	null	Forward	Standard Unit	"Haste[[br]]   When Dragoon enters the field, choose 1 Forward of cost 3 or less. If the cost to cast Dragoon was paid with CP of 3 or more different Elements, break it."
Ashe	From_Nightmares	9-086R_eg.jpg	2	WATER	0	X	null	Backup	Princess	"[[ex]]EX BURST[[/]] When Ashe enters the field, choose 1 Forward. Activate it.[[br]]   At the beginning of the Attack Phase during each of your turns, you may return Ashe to its owner's hand."
Wol	From_Nightmares	9-087R_eg.jpg	2	WATER	9000	M	null	Forward	Tonberry Suit	Wol cannot attack.[[br]]   [[s]]Chef's Knife[[/]] {S}{TAP}: Choose 1 Forward. Deal it 9000 damage. This damage cannot be reduced.
Aerith	From_Nightmares	9-088C_eg.jpg	2	WATER	0	F	VII	Backup	Ancient	"{TAP}, put Aerith into the Break Zone: Choose 1 Light card in your Break Zone. Add it to your hand."
Gau	From_Nightmares	9-089H_eg.jpg	2	WATER	4000	V	null	Forward	Wild Child	"Back Attack[[br]]   When Gau enters the field, choose 1 [[i]]Category VI[[/]] Forward you control. Until the end of the turn, it gains +1000 power for each [[i]]Category VI[[/]] Character you control.[[br]]   {1}{TAP}: Put Gau on top of its owner's deck and shuffle your deck. Draw 1 card."
Clavat	From_Nightmares	9-090C_eg.jpg	4	WATER	8000	F	null	Forward	Standard Unit	"When Clavat enters the field, draw 1 card, then discard 1 card.[[br]]   When Clavat enters the field, if the cost to cast Clavat was paid with CP of 3 or more different Elements, your opponent selects 1 Forward they control. Put it into the Break Zone."
Sapphire Weapon	From_Nightmares	9-091R_eg.jpg	5	WATER	9000	M	VII	Forward	Weapon	"If you have 5 or more [[i]]Job Weapon[[/]] in your Break Zone, the cost required to cast Sapphire Weapon is reduced by 5.[[br]]   When Sapphire Weapon is put from the field into the Break Zone, draw 2 cards."
White Mage	From_Nightmares	9-092C_eg.jpg	2	WATER	0	I	null	Backup	Standard Unit	"{1}{TAP}, put White Mage into the Break Zone: Choose 1 Forward opponent controls. Return it to its owner's hand.[[br]]   [[i]]Damage 3 --[[/]] When White Mage enters the field, draw 1 card."
Strago	From_Nightmares	9-093H_eg.jpg	3	WATER	7000	V	null	Forward	Blue Mage	"[[ex]]EX BURST[[/]] When Strago enters the field or is put from the field into the Break Zone, reveal the top 4 cards of your deck. Add 1 [[i]]Category VI[[/]] Character among them to your hand and return the other cards to the bottom of your deck in any order.[[br]]   [[s]]Revenge Blast[[/]] {S}: Choose 1 Forward. Until the end of the turn, it loses 2000 power for each point of damage you have received."
Sanctuary Keeper	From_Nightmares	9-094R_eg.jpg	3	WATER	0	X	null	Monster	Sanctuary Keeper	"At the beginning of the Attack Phase during each player's turn, choose 1 Forward. Activate it and it gains +2000 power until the end of the turn."
Sophia	From_Nightmares	9-095C_eg.jpg	2	WATER	5000	F	null	Forward	Devout	"At the beginning of the Attack Phase during each of your turns, choose 1 Forward opponent controls. It loses 2000 power until the end of the turn."
Tidus	From_Nightmares	9-096C_eg.jpg	6	WATER	8000	T	X	Forward	Guardian	"[[ex]]EX BURST[[/]] When Tidus enters the field, select 1 of the 2 following actions.[[br]]   ""Choose 1 Forward. Return it to its owner's hand.""[[br]]   ""Draw 1 card."""
Tonberry	From_Nightmares	9-097C_eg.jpg	2	WATER	2000	I	null	Monster	Tonberry	"When Tonberry enters the field, draw 1 card.[[br]]   Discard 1 card: Until the end of the turn, Tonberry also becomes a Forward with 2000 power and ""When Tonberry deals damage to a Forward, break it."" You can only use this ability once per turn."
Yuna	From_Nightmares	9-098C_eg.jpg	5	WATER	0	F	X	Backup	Gullwings	"When Yuna enters the field, your opponent selects 1 Forward they control. Put it into the Break Zone."
Josef	From_Nightmares	9-099R_eg.jpg	3	WATER	7000	P	II	Forward	Rebel/Monk	"If you control a [[i]]Card Name Firion[[/]], Josef gains +2000 power and ""When Josef attacks, draw 1 card.""[[br]]   When Josef enters the field, you may play 1 [[i]]Category II[[/]] Forward of cost 3 or less from your hand onto the field."
Larsa	From_Nightmares	9-100C_eg.jpg	2	WATER	0	X	null	Backup	Fourthborn Son of the Emperor	"When Larsa enters the field, you may discard 1 card. When you do so, search for 1 [[i]]Category XII[[/]] Forward and add it to your hand.[[br]]   {WATER}{TAP}, put Larsa into the Break Zone: Choose 1 Forward. During this turn, the next damage dealt to it is reduced by 2000 instead."
Leviathan	From_Nightmares	9-101R_eg.jpg	3	WATER	0	I	null	Summon		"If a Water Forward has entered your field this turn, the cost required to cast Leviathan is reduced by 3.[[br]]   Choose 1 Forward opponent controls. Return it to its owner's hand. Until the end of the next turn, your opponent cannot cast any copies of it."
Refia	From_Nightmares	9-102L_eg.jpg	3	WATER	7000	I	null	Forward	Warrior of Light	"At the beginning of the Attack Phase during each of your turns, activate all the [[i]]Job Warrior of Light[[/]] you control. When 4 or more dull Characters are activated by this effect, draw 1 card.[[br]]   Dull 4 active [[i]]Job Warrior of Light[[/]]: Choose 1 Forward opponent controls. Put it at the top or bottom of its owner's deck. You can only use this ability once per turn."
Tidus	From_Nightmares	9-103H_eg.jpg	4	LIGHT	8000	X	null	Forward	Guardian	"[[ex]]EX BURST[[/]] When Tidus enters the field, choose 1 Forward of cost 5 or less opponent controls. Put it at the bottom of its owner's deck.[[br]]   Remove 20 cards in the Break Zone from the game: Play Tidus onto the field. You can only use this ability during your Main Phase and if Tidus is in the Break Zone."
